"Index","AAPL","NFLX","AMZN","K","O","PG","TSM","V"
"2010-07-13",7.60303688049316,17.2742862701416,6.18249988555908,31.0063591003418,16.2691440582275,41.3397254943848,6.82799768447876,17.3114051818848
"2010-07-14",7.63111639022827,17.5714282989502,6.16499996185303,31.0720195770264,16.2844371795654,41.5186195373535,6.83473253250122,17.241325378418
"2010-07-15",7.59246492385864,17.3014297485352,6.10300016403198,30.970552444458,16.2334632873535,41.564998626709,6.83473253250122,17.0152988433838
"2010-07-16",7.5456657409668,16.9128570556641,5.92449998855591,30.469202041626,15.6675281524658,41.0746841430664,6.679856300354,16.1496181488037
"2010-07-19",7.41522407531738,16.9857139587402,5.99700021743774,30.6243782043457,15.8000888824463,40.9885444641113,6.82126617431641,16.097635269165
"2010-07-20",7.60575199127197,17.1985702514648,6.00500011444092,30.8213214874268,15.9326438903809,41.1276779174805,6.93573951721191,16.6355724334717
"2010-07-21",7.67670965194702,17.0928573608398,5.87150001525879,30.5229110717773,15.6420249938965,40.8084831237793,6.80106449127197,16.3553028106689
"2010-07-22",7.82104158401489,14.794285774231,6.00349998474121,30.2006168365479,16.2436561584473,40.9821090698242,6.98960638046265,16.8299655914307
"2010-07-23",7.84882164001465,15.3857135772705,5.94350004196167,30.499044418335,16.3711128234863,41.342700958252,7.04347705841064,17.0853710174561
"2010-07-26",7.82889223098755,14.6842861175537,5.92000007629395,30.6422901153564,16.7433013916016,41.7500610351562,7.11754846572876,17.1961212158203
"2010-07-27",7.97382497787476,14.8699998855591,5.85650014877319,31.3226947784424,16.7229042053223,42.1240310668945,7.03001022338867,17.3159141540527
"2010-07-28",7.87962055206299,14.3299999237061,5.85650014877319,30.7497234344482,16.6209239959717,41.8702621459961,7.04347705841064,16.9927043914795
"2010-07-29",7.79356336593628,14.002857208252,5.84299993515015,28.6368789672852,16.2901210784912,41.1824493408203,6.85493469238281,16.2694206237793
"2010-07-30",7.76759767532349,14.6499996185303,5.89449977874756,29.8723430633545,16.4335021972656,40.8418731689453,6.80106449127197,16.5790672302246
"2010-08-02",7.90649461746216,14.5542860031128,6.00349998474121,29.842493057251,16.9763431549072,41.4428787231445,6.90880250930786,16.3259296417236
"2010-08-03",7.90890789031982,14.915714263916,6.12099981307983,29.6455402374268,16.7100505828857,40.0271644592285,6.88860273361206,16.4999694824219
"2010-08-04",7.94061136245728,15.4471426010132,6.37900018692017,30.2961120605469,16.7510108947754,39.766731262207,6.88186883926392,16.3756427764893
"2010-08-05",7.9019627571106,15.789999961853,6.3914999961853,29.7649230957031,16.5308094024658,39.9737434387207,6.81453132629395,16.1609268188477
"2010-08-06",7.85335063934326,16.9028568267822,6.41599988937378,29.932035446167,16.5871448516846,40.0805892944336,6.70679187774658,16.305570602417
"2010-08-09",7.90347480773926,16.7000007629395,6.44150018692017,30.3140163421631,16.7919864654541,40.3210029602051,6.7000584602356,16.8932552337646
"2010-08-10",7.83281707763672,17.858570098877,6.5,30.8989276885986,16.761266708374,40.5881118774414,6.68658971786499,17.0130405426025
